Detailed Statistics Airborne Time  
Origin Airport: Seattle, WA: Seattle/Tacoma International (SEA)
Destination Airport: Dallas/Fort Worth, TX: Dallas/Fort Worth International (DFW)
Airline: American Airlines Inc. (AA)
Month(s): January, February, March, April, May, June, July, August, September, October, November, and December
Day(s): 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30 and 31
Year(s): 2023

Carrier Code,Date (MM/DD/YYYY),Flight_Number,Tail Number,Origin Airport,Destination Airport,Airborne Time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
"AA","11/05/2023","1992","N124AA","SEA","DFW","184","0","0","0","0","0"
"AA","11/05/2023","2402","N160AN","SEA","DFW","189","0","0","0","0","0"
"AA","11/05/2023","2405","N137AA","SEA","DFW","192","0","0","0","0","0"
"AA","11/05/2023","2748","N137AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/05/2023","2767","N440AN","SEA","DFW","185","0","0","0","0","0"
"AA","11/06/2023","0991","N133AN","SEA","DFW","187","0","0","0","0","0"
"AA","11/06/2023","1667","N415AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/06/2023","1991","N450AN","SEA","DFW","188","0","0","0","0","0"
"AA","11/06/2023","1992","N144AN","SEA","DFW","187","17","0","2","0","9"
"AA","11/06/2023","2402","N980UY","SEA","DFW","0","0","0","0","0","0"
"AA","11/06/2023","2405","N901AA","SEA","DFW","189","0","0","0","0","0"
"AA","11/06/2023","2748","N156AN","SEA","DFW","187","0","0","0","0","0"
"AA","11/06/2023","2767","N450AN","SEA","DFW","185","0","0","0","0","0"
"AA","11/07/2023","1667","N461AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/07/2023","1991","N465AN","SEA","DFW","188","0","0","0","0","0"
"AA","11/07/2023","1992","N909AM","SEA","DFW","194","0","0","0","0","0"
"AA","11/07/2023","2402","N170US","SEA","DFW","195","0","0","0","0","0"
"AA","11/07/2023","2405","N907AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/07/2023","2748","N130AN","SEA","DFW","194","0","0","0","0","0"
"AA","11/07/2023","2767","N451AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/08/2023","1667","N404AN","SEA","DFW","194","0","0","0","0","0"
"AA","11/08/2023","1991","N424AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/08/2023","1992","N145AN","SEA","DFW","197","0","0","0","0","0"
"AA","11/08/2023","2402","N534UW","SEA","DFW","198","0","0","0","0","0"
"AA","11/08/2023","2405","N928AM","SEA","DFW","192","0","0","0","0","0"
"AA","11/08/2023","2748","N128AN","SEA","DFW","193","0","0","0","0","0"
"AA","11/08/2023","2767","N429AN","SEA","DFW","196","0","0","0","0","0"
"AA","11/09/2023","0991","N145AN","SEA","DFW","208","0","0","0","0","0"
"AA","11/09/2023","1667","N450AN","SEA","DFW","204","0","0","0","0","0"
"AA","11/09/2023","1991","N444UW","SEA","DFW","196","0","0","0","0","0"
"AA","11/09/2023","1992","N148AN","SEA","DFW","201","0","0","0","0","0"
"AA","11/09/2023","2402","N144AN","SEA","DFW","200","14","0","0","0","32"
"AA","11/09/2023","2405","N119NN","SEA","DFW","205","0","0","0","0","0"
"AA","11/09/2023","2748","N507AY","SEA","DFW","201","0","0","0","0","0"
"AA","11/09/2023","2767","N435AN","SEA","DFW","205","0","0","0","0","0"
"AA","11/10/2023","0991","N167AN","SEA","DFW","199","0","0","0","0","0"
"AA","11/10/2023","1667","N411AN","SEA","DFW","203","0","0","0","0","0"
"AA","11/10/2023","1991","N427AN","SEA","DFW","196","0","0","0","0","0"
"AA","11/10/2023","1992","N140AN","SEA","DFW","201","0","0","0","0","0"
"AA","11/10/2023","2402","N153UW","SEA","DFW","189","0","0","0","0","0"
"AA","11/10/2023","2405","N563UW","SEA","DFW","194","0","0","0","0","0"
"AA","11/10/2023","2748","N901AA","SEA","DFW","203","0","0","0","0","0"
"AA","11/10/2023","2767","N433AN","SEA","DFW","194","0","0","0","0","0"
"AA","11/11/2023","1667","N405AN","SEA","DFW","189","0","0","0","0","0"
"AA","11/11/2023","1991","N443AA","SEA","DFW","190","0","0","0","0","0"
"AA","11/11/2023","1992","N151AN","SEA","DFW","201","0","0","0","0","0"
"AA","11/11/2023","2402","N923US","SEA","DFW","193","23","0","0","0","40"
"AA","11/11/2023","2405","N932AM","SEA","DFW","201","0","0","0","0","0"
"AA","11/11/2023","2748","N932AM","SEA","DFW","192","0","0","0","0","0"
"AA","11/11/2023","2767","N439AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/12/2023","0991","N991AU","SEA","DFW","206","0","0","0","0","0"
"AA","11/12/2023","1667","N457AM","SEA","DFW","203","0","0","0","0","0"
"AA","11/12/2023","1991","N414AL","SEA","DFW","198","0","0","0","0","0"
"AA","11/12/2023","1992","N159AN","SEA","DFW","199","0","0","0","0","0"
"AA","11/12/2023","2402","N177US","SEA","DFW","207","0","0","0","0","0"
"AA","11/12/2023","2405","N162AA","SEA","DFW","205","0","0","0","0","0"
"AA","11/12/2023","2748","N931AM","SEA","DFW","197","0","0","0","0","0"
"AA","11/12/2023","2767","N445AA","SEA","DFW","206","0","0","0","0","0"
"AA","11/13/2023","0991","N163AA","SEA","DFW","204","0","0","0","0","0"
"AA","11/13/2023","1667","N439AN","SEA","DFW","202","0","0","0","0","0"
"AA","11/13/2023","1991","N452AN","SEA","DFW","207","0","0","0","0","0"
"AA","11/13/2023","1992","N928AM","SEA","DFW","202","0","0","0","0","0"
"AA","11/13/2023","2402","N155UW","SEA","DFW","199","0","0","0","0","0"
"AA","11/13/2023","2405","N138AN","SEA","DFW","207","0","0","0","0","0"
"AA","11/13/2023","2748","N138AN","SEA","DFW","207","0","0","0","0","0"
"AA","11/13/2023","2767","N433AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/14/2023","1667","N443AA","SEA","DFW","198","0","0","0","0","0"
"AA","11/14/2023","1991","N429AN","SEA","DFW","195","23","0","0","0","25"
"AA","11/14/2023","1992","N125AA","SEA","DFW","196","0","0","0","0","0"
"AA","11/14/2023","2402","N191UW","SEA","DFW","190","0","0","0","0","0"
"AA","11/14/2023","2405","N122NN","SEA","DFW","200","0","0","0","0","0"
"AA","11/14/2023","2748","N468AN","SEA","DFW","194","661","0","0","0","0"
"AA","11/14/2023","2767","N428AA","SEA","DFW","198","0","0","0","0","0"
"AA","11/15/2023","1667","N416AN","SEA","DFW","190","0","0","0","0","0"
"AA","11/15/2023","1991","N423AN","SEA","DFW","192","0","0","0","0","0"
"AA","11/15/2023","1992","N133AN","SEA","DFW","188","0","0","0","0","0"
"AA","11/15/2023","2402","N587UW","SEA","DFW","199","0","0","0","0","0"
"AA","11/15/2023","2405","N144AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/15/2023","2748","N142AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/15/2023","2767","N423AN","SEA","DFW","190","0","0","0","0","0"
"AA","11/16/2023","0991","N142AN","SEA","DFW","194","0","0","0","0","0"
"AA","11/16/2023","1667","N430AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/16/2023","1991","N453AA","SEA","DFW","202","0","0","0","0","28"
"AA","11/16/2023","1992","N900UW","SEA","DFW","202","13","0","5","0","2"
"AA","11/16/2023","2402","N174US","SEA","DFW","197","0","0","0","0","0"
"AA","11/16/2023","2405","N141NN","SEA","DFW","195","0","0","0","0","0"
"AA","11/16/2023","2748","N989AU","SEA","DFW","216","0","0","0","0","0"
"AA","11/16/2023","2767","N469AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/17/2023","0991","N148AN","SEA","DFW","204","0","0","0","0","0"
"AA","11/17/2023","1667","N459AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/17/2023","1991","N430AN","SEA","DFW","203","2","0","15","0","10"
"AA","11/17/2023","1992","N167AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/17/2023","2402","N927UW","SEA","DFW","196","0","0","0","0","0"
"AA","11/17/2023","2405","N155NN","SEA","DFW","208","0","0","0","0","0"
"AA","11/17/2023","2748","N139AN","SEA","DFW","199","9","0","9","0","0"
"AA","11/17/2023","2767","N453AA","SEA","DFW","206","31","0","0","0","0"
"AA","11/18/2023","1667","N459AN","SEA","DFW","196","0","0","0","0","0"
"AA","11/18/2023","1991","N410AN","SEA","DFW","197","0","0","0","0","0"
"AA","11/18/2023","1992","N142AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/18/2023","2402","N542UW","SEA","DFW","196","0","0","0","0","0"
"AA","11/18/2023","2405","N997AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/18/2023","2748","N997AA","SEA","DFW","199","0","0","0","0","0"
"AA","11/18/2023","2767","N445AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/19/2023","0991","N142AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/19/2023","1667","N413AN","SEA","DFW","191","0","0","0","0","0"
"AA","11/19/2023","1991","N406AN","SEA","DFW","194","0","0","0","0","0"
"AA","11/19/2023","1992","N129AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/19/2023","2402","N925UY","SEA","DFW","193","0","0","0","0","0"
"AA","11/19/2023","2405","N158AN","SEA","DFW","190","7","0","0","0","23"
"AA","11/19/2023","2748","N144AN","SEA","DFW","196","0","0","0","0","0"
"AA","11/19/2023","2767","N406AN","SEA","DFW","197","0","0","0","0","0"
"AA","11/20/2023","0991","N145AN","SEA","DFW","199","0","0","0","0","0"
"AA","11/20/2023","1667","N456AN","SEA","DFW","203","14","0","2","0","142"
"AA","11/20/2023","1991","N414AL","SEA","DFW","192","0","0","0","0","0"
"AA","11/20/2023","1992","N160AN","SEA","DFW","214","0","0","21","0","0"
"AA","11/20/2023","2402","N560UW","SEA","DFW","200","6","0","0","0","31"
"AA","11/20/2023","2405","N136AN","SEA","DFW","207","0","0","0","0","0"
"AA","11/20/2023","2748","N403AN","SEA","DFW","193","0","0","0","0","0"
"AA","11/20/2023","2767","N447AN","SEA","DFW","202","0","0","0","0","0"
"AA","11/21/2023","1667","N421UW","SEA","DFW","201","0","0","0","0","0"
"AA","11/21/2023","1991","N422AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/21/2023","1992","N991AU","SEA","DFW","201","0","0","0","0","0"
"AA","11/21/2023","2402","N157UW","SEA","DFW","194","0","0","0","0","0"
"AA","11/21/2023","2405","N902AA","SEA","DFW","196","0","0","0","0","0"
"AA","11/21/2023","2748","N152AA","SEA","DFW","208","37","0","0","0","0"
"AA","11/21/2023","2767","N417AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/22/2023","1667","N463AA","SEA","DFW","205","0","0","0","0","0"
"AA","11/22/2023","1991","N421UW","SEA","DFW","191","0","0","0","0","0"
"AA","11/22/2023","1992","N997AA","SEA","DFW","199","0","0","0","0","0"
"AA","11/22/2023","2402","N546UW","SEA","DFW","197","0","0","0","0","0"
"AA","11/22/2023","2405","N126AN","SEA","DFW","210","0","0","0","0","0"
"AA","11/22/2023","2748","N903AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/22/2023","2767","N422AN","SEA","DFW","199","0","0","21","0","0"
"AA","11/23/2023","1667","N408AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/23/2023","1991","N129AA","SEA","DFW","198","0","0","0","0","0"
"AA","11/23/2023","2748","N433AN","SEA","DFW","197","0","0","0","0","0"
"AA","11/24/2023","0991","N155NN","SEA","DFW","201","0","0","0","0","0"
"AA","11/24/2023","1667","N462AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/24/2023","1992","N134AN","SEA","DFW","196","0","0","0","0","0"
"AA","11/24/2023","2767","N454AL","SEA","DFW","191","0","0","0","0","0"
"AA","11/25/2023","1667","N466AN","SEA","DFW","192","0","0","0","0","0"
"AA","11/25/2023","1991","N425AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/25/2023","1992","N989AU","SEA","DFW","198","0","0","0","0","0"
"AA","11/25/2023","2402","N557UW","SEA","DFW","203","0","0","0","0","0"
"AA","11/25/2023","2405","N119NN","SEA","DFW","195","0","0","0","0","0"
"AA","11/25/2023","2748","N162AA","SEA","DFW","198","0","0","0","0","0"
"AA","11/25/2023","2767","N440AN","SEA","DFW","190","0","0","0","0","0"
"AA","11/26/2023","0991","N992AU","SEA","DFW","205","0","0","0","0","0"
"AA","11/26/2023","1667","N437AN","SEA","DFW","193","0","0","0","0","0"
"AA","11/26/2023","1991","N415AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/26/2023","1992","N986AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/26/2023","2402","N567UW","SEA","DFW","197","7","0","32","0","49"
"AA","11/26/2023","2405","N166NN","SEA","DFW","195","0","0","0","0","0"
"AA","11/26/2023","2748","N929AA","SEA","DFW","196","0","0","0","0","0"
"AA","11/26/2023","2767","N436AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/27/2023","0991","N134AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/27/2023","1667","N403AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/27/2023","1991","N461AN","SEA","DFW","197","0","0","0","0","19"
"AA","11/27/2023","1992","N993AN","SEA","DFW","201","0","0","0","0","0"
"AA","11/27/2023","2402","N901AA","SEA","DFW","195","0","0","0","0","0"
"AA","11/27/2023","2405","N142AN","SEA","DFW","199","0","0","0","0","0"
"AA","11/27/2023","2748","N122NN","SEA","DFW","197","0","0","0","0","0"
"AA","11/27/2023","2767","N461AN","SEA","DFW","203","0","0","0","0","0"
"AA","11/28/2023","1667","N465AN","SEA","DFW","198","0","0","0","0","0"
"AA","11/28/2023","1991","N458AL","SEA","DFW","196","0","0","0","0","0"
"AA","11/28/2023","1992","N997AA","SEA","DFW","206","0","0","0","0","0"
"AA","11/28/2023","2405","N121AN","SEA","DFW","195","0","0","0","0","0"
"AA","11/28/2023","2748","N137AA","SEA","DFW","200","61","0","3","0","0"
"AA","11/28/2023","2767","N425AN","SEA","DFW","202","0","0","0","0","0"
"AA","11/29/2023","1667","N433AN","SEA","DFW","199","0","4","15","0","0"
"AA","11/29/2023","1992","N585UW","SEA","DFW","206","0","0","0","0","0"
"AA","11/29/2023","2405","N155NN","SEA","DFW","218","0","0","0","0","0"
"AA","11/29/2023","2748","N905AU","SEA","DFW","198","0","0","0","0","0"
"AA","11/29/2023","2767","N458AL","SEA","DFW","204","0","0","0","0","0"
"AA","11/30/2023","0991","N134AN","SEA","DFW","207","0","0","0","0","0"
"AA","11/30/2023","1667","N429AN","SEA","DFW","203","0","0","0","0","0"
"AA","11/30/2023","1992","N142AN","SEA","DFW","200","0","0","0","0","0"
"AA","11/30/2023","2402","N142AN","SEA","DFW","197","0","0","1","0","855"
"AA","11/30/2023","2405","N987AM","SEA","DFW","194","0","0","0","0","0"
"AA","11/30/2023","2748","N990AU","SEA","DFW","205","0","0","0","0","0"
"AA","11/30/2023","2767","N413AN","SEA","DFW","210","0","0","0","0","0"
"AA","12/01/2023","0991","N903AA","SEA","DFW","202","0","0","0","0","0"
"AA","12/01/2023","1667","N423AN","SEA","DFW","196","0","0","0","0","0"
"AA","12/01/2023","1991","N405AN","SEA","DFW","197","0","0","0","0","0"
"AA","12/01/2023","1992","N151AN","SEA","DFW","198","0","0","0","0","0"
"AA","12/01/2023","2402","N970UY","SEA","DFW","187","15","0","0","0","3"
"AA","12/01/2023","2405","N122NN","SEA","DFW","195","0","0","0","0","0"
"AA","12/01/2023","2748","N998AN","SEA","DFW","199","0","0","0","0","0"
"AA","12/01/2023","2767","N429AN","SEA","DFW","200","0","0","0","0","0"
"AA","12/02/2023","1667","N442AN","SEA","DFW","198","20","0","0","0","0"
"AA","12/02/2023","1992","N156AN","SEA","DFW","179","0","0","0","0","0"
"AA","12/02/2023","2402","N524UW","SEA","DFW","172","0","0","0","0","0"
"AA","12/02/2023","2748","N170US","SEA","DFW","195","0","0","0","0","0"
"AA","12/02/2023","2767","N405AN","SEA","DFW","198","0","0","0","0","0"
"AA","12/03/2023","0991","N126AN","SEA","DFW","177","0","0","0","0","0"
"AA","12/03/2023","1667","N427AN","SEA","DFW","178","0","0","0","0","0"
"AA","12/03/2023","1991","N994AN","SEA","DFW","172","0","0","0","0","0"
"AA","12/03/2023","1992","N998AN","SEA","DFW","177","0","0","0","0","0"
"AA","12/03/2023","2402","N151UW","SEA","DFW","185","0","0","0","0","0"
"AA","12/03/2023","2405","N151AN","SEA","DFW","177","0","0","0","0","0"
"AA","12/03/2023","2748","N990AU","SEA","DFW","185","0","0","0","0","0"
"AA","12/03/2023","2767","N457AM","SEA","DFW","177","0","0","0","0","0"
"AA","12/04/2023","0991","N154AA","SEA","DFW","196","0","0","0","0","0"
"AA","12/04/2023","1667","N400AN","SEA","DFW","188","0","0","0","0","0"
"AA","12/04/2023","1991","N465AN","SEA","DFW","188","0","0","0","0","0"
"AA","12/04/2023","1992","N158AN","SEA","DFW","210","0","0","0","0","0"
"AA","12/04/2023","2402","N523UW","SEA","DFW","197","0","0","0","0","0"
"AA","12/04/2023","2405","N191UW","SEA","DFW","198","0","0","0","0","0"
"AA","12/04/2023","2748","N994AN","SEA","DFW","188","0","0","0","0","0"
"AA","12/04/2023","2767","N414AL","SEA","DFW","201","0","0","0","0","0"
"AA","12/05/2023","0583","N448AN","SEA","DFW","195","0","0","0","0","0"
"AA","12/05/2023","1667","N461AN","SEA","DFW","195","0","0","0","0","0"
"AA","12/05/2023","1992","N166NN","SEA","DFW","214","3","0","21","0","0"
"AA","12/05/2023","2402","N543UW","SEA","DFW","201","0","0","0","0","0"
"AA","12/05/2023","2748","N583UW","SEA","DFW","197","0","0","0","0","0"
"AA","12/05/2023","2767","N416AN","SEA","DFW","198","0","0","0","0","0"
"AA","12/06/2023","0583","N993AN","SEA","DFW","205","0","0","0","0","0"
"AA","12/06/2023","1667","N462AA","SEA","DFW","202","0","0","0","0","0"
"AA","12/06/2023","1992","N139AN","SEA","DFW","207","0","0","0","0","0"
"AA","12/06/2023","2402","N549UW","SEA","DFW","202","0","0","0","0","0"
"AA","12/06/2023","2748","N900UW","SEA","DFW","202","0","0","0","0","0"
"AA","12/06/2023","2767","N432AN","SEA","DFW","204","0","0","0","0","0"
"AA","12/07/2023","0583","N159AN","SEA","DFW","191","0","0","0","0","0"
"AA","12/07/2023","1667","N436AN","SEA","DFW","192","0","0","0","0","0"
"AA","12/07/2023","1991","N199UW","SEA","DFW","202","0","0","0","0","0"
"AA","12/07/2023","1992","N144AN","SEA","DFW","202","0","0","0","0","0"
"AA","12/07/2023","2402","N912UY","SEA","DFW","192","0","0","0","0","0"
"AA","12/07/2023","2405","N150NN","SEA","DFW","198","0","0","0","0","0"
"AA","12/07/2023","2748","N543UW","SEA","DFW","194","0","0","0","0","0"
"AA","12/07/2023","2767","N906AN","SEA","DFW","204","0","0","0","0","0"
"AA","12/08/2023","0583","N460AN","SEA","DFW","180","0","0","0","0","0"
"AA","12/08/2023","1667","N469AN","SEA","DFW","185","0","0","0","0","0"
"AA","12/08/2023","1991","N932AM","SEA","DFW","191","0","0","0","0","0"
"AA","12/08/2023","1992","N907AA","SEA","DFW","177","0","0","0","0","0"
"AA","12/08/2023","2402","N165US","SEA","DFW","189","0","0","0","0","0"
"AA","12/08/2023","2405","N987AM","SEA","DFW","181","0","0","0","0","0"
"AA","12/08/2023","2748","N910AU","SEA","DFW","188","0","0","0","0","0"
"AA","12/08/2023","2767","N456AN","SEA","DFW","184","0","0","0","0","0"
"AA","12/09/2023","0583","N154UW","SEA","DFW","189","16","0","0","0","0"
"AA","12/09/2023","1667","N458AL","SEA","DFW","184","0","0","0","0","0"
"AA","12/09/2023","1992","N904AA","SEA","DFW","188","0","0","0","0","0"
"AA","12/09/2023","2402","N199UW","SEA","DFW","183","2","0","0","0","39"
"AA","12/09/2023","2748","N129AA","SEA","DFW","187","0","0","0","0","0"
"AA","12/09/2023","2767","N452AN","SEA","DFW","196","0","0","0","0","0"
"AA","12/10/2023","0583","N137AA","SEA","DFW","184","0","0","0","0","0"
"AA","12/10/2023","1667","N429AN","SEA","DFW","184","0","0","0","0","0"
"AA","12/10/2023","1991","N128AN","SEA","DFW","179","0","0","0","0","0"
"AA","12/10/2023","1992","N143AN","SEA","DFW","190","0","0","30","0","17"
"AA","12/10/2023","2402","N537UW","SEA","DFW","181","0","0","0","0","0"
"AA","12/10/2023","2405","N121AN","SEA","DFW","186","0","0","0","0","0"
"AA","12/10/2023","2748","N158AN","SEA","DFW","184","0","0","0","0","0"
"AA","12/10/2023","2767","N425AN","SEA","DFW","185","0","0","0","0","15"
"AA","12/11/2023","0583","N136AN","SEA","DFW","188","0","0","0","0","0"
"AA","12/11/2023","1667","N465AN","SEA","DFW","189","0","0","0","0","0"
"AA","12/11/2023","1991","N934AA","SEA","DFW","186","0","0","0","0","0"
"AA","12/11/2023","1992","N906AA","SEA","DFW","194","0","0","0","0","0"
"AA","12/11/2023","2402","N982VJ","SEA","DFW","199","0","0","15","0","53"
"AA","12/11/2023","2748","N997AA","SEA","DFW","189","97","0","0","0","0"
"AA","12/11/2023","2767","N442AN","SEA","DFW","192","0","0","0","0","0"
"AA","12/12/2023","0583","N118NN","SEA","DFW","202","0","0","0","0","0"
"AA","12/12/2023","1667","N422AN","SEA","DFW","197","0","0","0","0","0"
"AA","12/12/2023","1992","N147AA","SEA","DFW","202","0","0","0","0","0"
"AA","12/12/2023","2402","N182UW","SEA","DFW","202","0","0","0","0","0"
"AA","12/12/2023","2748","N933AM","SEA","DFW","199","0","0","0","0","0"
"AA","12/12/2023","2767","N831NN","SEA","DFW","198","0","0","0","0","0"
"AA","12/13/2023","0583","N160AN","SEA","DFW","206","0","0","0","0","0"
"AA","12/13/2023","1667","N415AN","SEA","DFW","208","0","0","0","0","0"
"AA","12/13/2023","1992","N124AA","SEA","DFW","206","0","0","0","0","0"
"AA","12/13/2023","2402","N583UW","SEA","DFW","202","0","0","0","0","0"
"AA","12/13/2023","2748","N129AA","SEA","DFW","209","0","0","20","0","0"
"AA","12/13/2023","2767","N951NN","SEA","DFW","206","0","0","0","0","0"
"AA","12/14/2023","0583","N166NN","SEA","DFW","196","0","0","0","0","0"
"AA","12/14/2023","1667","N432AN","SEA","DFW","196","0","0","0","0","0"
"AA","12/14/2023","1991","N992AU","SEA","DFW","200","0","0","0","0","0"
"AA","12/14/2023","1992","N900UW","SEA","DFW","194","6","0","0","0","47"
"AA","12/14/2023","2402","N559UW","SEA","DFW","195","0","0","0","0","0"
"AA","12/14/2023","2405","N165NN","SEA","DFW","197","0","0","0","0","0"
"AA","12/14/2023","2748","N132AN","SEA","DFW","202","0","0","0","0","0"
"AA","12/14/2023","2767","N946NN","SEA","DFW","204","0","0","0","0","0"
"AA","12/15/2023","0583","N135NN","SEA","DFW","191","0","0","0","0","0"
"AA","12/15/2023","1667","N429AN","SEA","DFW","191","0","0","0","0","0"
"AA","12/15/2023","1991","N972UY","SEA","DFW","190","0","0","0","0","0"
"AA","12/15/2023","1992","N128AN","SEA","DFW","192","0","0","0","0","0"
"AA","12/15/2023","2402","N914UY","SEA","DFW","192","0","0","0","0","0"
"AA","12/15/2023","2405","N121AN","SEA","DFW","190","0","0","0","0","0"
"AA","12/15/2023","2748","N141NN","SEA","DFW","187","0","0","0","0","0"
"AA","12/15/2023","2767","N415AN","SEA","DFW","192","0","0","0","0","0"
"AA","12/16/2023","0583","N972UY","SEA","DFW","192","0","0","0","0","0"
"AA","12/16/2023","1667","N448AN","SEA","DFW","191","0","0","0","0","0"
"AA","12/16/2023","1992","N992AU","SEA","DFW","186","0","0","0","0","0"
"AA","12/16/2023","2748","N997AA","SEA","DFW","192","0","0","0","0","0"
"AA","12/16/2023","2767","N417AN","SEA","DFW","189","0","0","0","0","0"
"AA","12/17/2023","0583","N910AU","SEA","DFW","187","0","0","0","0","0"
"AA","12/17/2023","1667","N450AN","SEA","DFW","189","0","0","0","0","0"
"AA","12/17/2023","1992","N128AN","SEA","DFW","195","0","0","0","0","0"
"AA","12/17/2023","2259","N507AY","SEA","DFW","183","0","0","0","0","0"
"AA","12/17/2023","2748","N144AN","SEA","DFW","191","0","0","0","0","0"
"AA","12/17/2023","2767","N462AA","SEA","DFW","190","0","0","0","0","0"
"AA","12/18/2023","0583","N161AA","SEA","DFW","198","0","0","0","0","0"
"AA","12/18/2023","1667","N468AN","SEA","DFW","194","0","0","0","0","0"
"AA","12/18/2023","1992","N933AM","SEA","DFW","202","0","0","0","0","0"
"AA","12/18/2023","2259","N992AU","SEA","DFW","202","0","0","0","0","0"
"AA","12/18/2023","2402","N170US","SEA","DFW","196","0","0","0","0","0"
"AA","12/18/2023","2748","N148AN","SEA","DFW","195","0","0","0","0","0"
"AA","12/18/2023","2767","N935NN","SEA","DFW","204","0","0","0","0","0"
"AA","12/19/2023","0583","N934AA","SEA","DFW","201","0","0","0","0","0"
"AA","12/19/2023","1667","N468AN","SEA","DFW","199","0","0","0","0","0"
"AA","12/19/2023","1992","N994AN","SEA","DFW","206","10","0","10","0","0"
"AA","12/19/2023","2402","N155UW","SEA","DFW","206","0","0","0","0","0"
"AA","12/19/2023","2748","N136AN","SEA","DFW","201","0","0","0","0","0"
"AA","12/19/2023","2767","N914NN","SEA","DFW","202","0","0","0","0","0"
"AA","12/20/2023","0583","N134AN","SEA","DFW","212","0","0","0","0","0"
"AA","12/20/2023","1667","N469AN","SEA","DFW","203","0","0","0","0","0"
"AA","12/20/2023","1991","N161AA","SEA","DFW","205","0","0","0","0","0"
"AA","12/20/2023","1992","N441UW","SEA","DFW","198","0","0","0","0","0"
"AA","12/20/2023","2402","N153UW","SEA","DFW","204","0","0","0","0","0"
"AA","12/20/2023","2405","N996AN","SEA","DFW","201","0","0","0","0","0"
"AA","12/20/2023","2748","N159AN","SEA","DFW","204","206","0","11","0","0"
"AA","12/21/2023","0583","N992AU","SEA","DFW","198","0","0","0","0","0"
"AA","12/21/2023","1667","N430AN","SEA","DFW","198","0","0","0","0","0"
"AA","12/21/2023","1991","N934AA","SEA","DFW","198","0","0","0","0","0"
"AA","12/21/2023","1992","N415AN","SEA","DFW","197","0","0","21","0","0"
"AA","12/21/2023","2402","N534UW","SEA","DFW","195","0","0","0","0","0"
"AA","12/21/2023","2405","N933AM","SEA","DFW","200","0","0","0","0","0"
"AA","12/21/2023","2748","N135NN","SEA","DFW","200","0","0","0","0","0"
"AA","12/22/2023","0583","N986AN","SEA","DFW","201","14","0","11","0","1"
"AA","12/22/2023","1667","N440AN","SEA","DFW","205","1","0","14","0","0"
"AA","12/22/2023","1991","N996AN","SEA","DFW","198","0","0","0","0","0"
"AA","12/22/2023","1992","N430AN","SEA","DFW","194","0","0","0","0","0"
"AA","12/22/2023","2402","N151UW","SEA","DFW","203","0","0","0","0","0"
"AA","12/22/2023","2405","N163AA","SEA","DFW","208","0","0","0","0","0"
"AA","12/22/2023","2748","N133AN","SEA","DFW","200","0","0","0","0","0"
"AA","12/23/2023","0583","N129AA","SEA","DFW","207","0","0","0","0","0"
"AA","12/23/2023","1667","N444UW","SEA","DFW","201","0","0","0","0","0"
"AA","12/23/2023","1991","N996AN","SEA","DFW","201","0","0","0","0","0"
"AA","12/23/2023","1992","N462AA","SEA","DFW","217","0","0","0","0","0"
"AA","12/23/2023","2402","N542UW","SEA","DFW","203","0","0","0","0","0"
"AA","12/23/2023","2405","N554UW","SEA","DFW","218","0","0","17","0","0"
"AA","12/23/2023","2748","N140AN","SEA","DFW","210","0","0","0","0","0"
"AA","12/24/2023","0583","N143AN","SEA","DFW","196","0","0","0","0","0"
